AppID,Name,Release date,Estimated owners,Required age,Price,DLC count,Supported languages,Windows,Mac,Linux,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever,Categories,Genres,Tags,Developer,Publisher
611980,Oik 2,2017-03-28,100000 - 200000,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Vietnamese', 'Spanish - Latin America']",True,False,False,1128,86,365,1131,128,148,"Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie","['Minimalist', 'Physics', 'Casual']",Crew Lab,Crew Lab
270610,Mage's Initiation: Reign of the Elements,2019-01-30,0 - 20000,0,14.99,0,['English'],True,True,True,111,14,44,0,31,31,Single-player,"Action,Adventure,Indie,RPG","['Adventure', 'Action', 'RPG']",Himalaya Studios,Himalaya Studios
1965130,Key Puss,2022-04-29,0 - 20000,0,0.99,0,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Russian']",True,False,False,17,7,0,0,0,0,Single-player,"Casual,Indie,Strategy","['Casual', 'Indie', 'Strategy']",3DPuss,3DPuss
1051570,Hockey Player VR,2019-05-08,0 - 20000,0,4.99,0,['English'],True,False,False,29,19,0,0,0,0,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer","Sports,Early Access","['Sports', 'Early Access', 'VR']",Brosvision s.r.o.,Brosvision s.r.o.
1233880,Disgaea 4 Complete+,2020-09-10,20000 - 50000,0,39.99,0,"['English', 'French', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,546,58,51,484,1307,1307,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud","RPG,Strategy","['RPG', 'Strategy', 'Strategy RPG']","Nippon Ichi Software, Inc.","NIS America, Inc."
1632910,MemeNgin,2021-07-19,0 - 20000,0,3.99,0,['English'],True,False,False,14,1,0,0,0,0,"Steam Workshop,Includes level editor","Casual,Indie,Design & Illustration,Education,Photo Editing,Early Access","['Indie', 'Casual', 'Education']",Jaemoon Choi,Jaemoon Choi
1735860,LyokoVR,2021-09-25,0 - 20000,0,4.99,0,['English'],True,False,False,1,3,0,0,0,0,Single-player,"Action,Adventure,Indie","['Action', 'VR', 'FPS']",WizOnce,WizOnce
1492640,Mixx Island: Remix,2021-01-01,0 - 20000,0,3.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']",True,False,False,24,2,0,0,0,0,"Single-player,Partial Controller Support","Action,Casual,Indie","['Action', 'Casual', 'Shooter']",MACKINN7,MACKINN7
1472560,I Am Fish,2021-09-16,50000 - 100000,0,9.99,1,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",True,False,False,815,262,29,795,1035,1592,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Simulation","['Adventure', 'Simulation', '3D Platformer']",Bossa Studios,Curve Games
1511620,Dark spot,2021-01-20,0 - 20000,0,19.99,0,['English'],True,False,False,1,2,0,0,0,0,Single-player,"Casual,Indie","['Casual', 'Indie', 'Puzzle']",Vitok,Vitok
1820930,Mega City Void,2021-12-01,0 - 20000,0,1.09,0,"['English', 'Russian']",True,False,False,0,4,0,0,0,0,Single-player,"Adventure,Casual","['Casual', 'Adventure', 'Arcade']",wow wow Games,wow wow Games
1774910,Bubble POP IT ASMR,2021-10-13,0 - 20000,0,0.99,0,['English'],True,False,False,4,0,0,0,0,0,Single-player,"Adventure,Casual,Indie,Simulation,Strategy","['Clicker', 'Relaxing', 'Idler']",Boogygames Studios,Boogygames Studios
990410,Slashvival,2020-03-17,0 - 20000,0,11.99,0,['English'],True,False,False,3,2,0,0,0,0,"Single-player,Full controller support,Steam Cloud","Action,Adventure,Indie,RPG,Early Access","['Early Access', 'Action Roguelike', 'Souls-like']",Johnny Ginard,Johnny Ginard
1525540,Double world. cave song castle,2021-02-03,20000 - 50000,0,0.99,0,"['Simplified Chinese', 'English', 'Japanese']",True,False,False,2,0,0,0,0,0,Single-player,"Action,Adventure,Indie,RPG,Early Access","['Early Access', 'Action', 'RPG']",Ender里特莫,Ender里特莫
1961210,Ai-(Onic),2022-04-27,0 - 20000,0,0.5,0,['English'],True,False,False,1,1,2,0,0,0,"Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements","Action,Casual,Indie,Strategy","['Action', 'Casual', 'Strategy']",Striped Panda Studios,Striped Panda Studios
1740140,SWAT,2021-09-17,0 - 20000,0,0.0,0,"['English', 'French', 'Italian', 'Portuguese', 'Simplified Chinese', 'Spanish - Spain', 'Russian']",True,False,False,6,8,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,In-App Purchases","Action,Massively Multiplayer,RPG","['Action', 'RPG', 'Action RPG']",Team SWAT,Team SWAT
116100,Super Toy Cars,2014-06-06,20000 - 50000,0,9.99,0,"['English', 'Spanish - Spain']",True,True,False,217,161,26,164,76,94,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Remote Play Together","Indie,Racing","['Racing', 'Indie', 'Multiplayer']",Eclipse Games,Eclipse Games
924780,How to Sing to Open Your Heart,2019-01-17,0 - 20000,0,11.99,2,"['Japanese', 'English', 'German', 'French', 'Korean']",True,True,False,25,0,27,0,0,0,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual,Indie","['Casual', 'Indie', 'Adventure']",ROSEVERTE,ROSEVERTE
1014040,PictoQuest,2020-02-04,20000 - 50000,0,7.99,0,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Japanese']",True,False,False,188,39,26,0,465,706,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Casual,Indie","['Casual', 'Indie', 'Puzzle']",NanoPiko,PID Games
1500660,Block Destruction,2021-01-07,0 - 20000,0,2.99,0,['English'],True,False,False,1,2,0,0,0,0,Single-player,Simulation,"['Simulation', 'Sandbox', 'Destruction']",CrazySim,CrazyDistributive
939960,Far Cry® New Dawn,2019-02-15,2000000 - 5000000,18,39.99,5,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",True,False,False,17722,5315,0,20934,1543,834,"Single-player,Multi-player,Co-op,Online Co-op,In-App Purchases,Partial Controller Support","Action,Adventure","['Open World', 'FPS', 'Action']","Ubisoft Montreal,Ubisoft Kiev,Ubisoft Shanghai",Ubisoft
655940,Elo Hell,2019-07-30,0 - 20000,0,0.0,0,['English'],True,False,False,10,8,27,0,0,0,"Single-player,Steam Cloud","Action,Adventure,Indie,Strategy","['Strategy', 'Indie', 'Action']",Exato Game Studios,Exato Game Studios
1633000,Starsation,2021-05-25,0 - 20000,0,9.99,0,"['English', 'Russian']",True,False,False,7,8,0,0,0,0,Single-player,"Action,Adventure,Casual,Indie,Simulation,Strategy","['Casual', ""Shoot 'Em Up"", 'Top-Down Shooter']",FactKys Studios,Piece Of Voxel
1473740,Maritime Calling,2022-04-12,0 - 20000,0,14.99,0,['English'],True,False,False,22,9,0,0,0,0,Single-player,"Adventure,RPG,Simulation","['Adventure', 'RPG', 'Simulation']",Tiamat Games,Tiamat Games
1070890,Zombie Rush : Extinction,2019-07-02,0 - 20000,0,1.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Vietnamese', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Portuguese', 'Korean']",True,False,False,13,7,0,0,0,0,Single-player,"Action,Indie,Strategy","['Action', 'Strategy', 'Indie']",MoonlightGames,MoonlightGames
837500,Leder Panzer,2018-08-17,0 - 20000,0,0.99,2,['English'],True,False,True,3,0,7,0,0,0,"Multi-player,PvP,Online PvP","Action,Indie,Early Access","['Indie', 'Early Access', 'Tanks']",Mind-altering Games,Mind-altering Games
334560,Square Heroes,2015-04-09,20000 - 50000,0,12.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Japanese', 'Korean']",True,True,True,213,35,31,0,130,156,"Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV,Remote Play Together","Action,Indie","['Indie', 'Action', 'Multiplayer']",Gnomic Studios,Gnomic Studios
402260,Dead Secret,2016-03-28,20000 - 50000,0,14.99,0,['English'],True,True,False,427,100,5,433,20,36,"Single-player,Steam Achievements,Full controller support","Adventure,Indie","['Adventure', 'Indie', 'Psychological Horror']",Robot Invader,Robot Invader
636040,Pixel Worlds: MMO Sandbox,2017-06-08,200000 - 500000,0,0.0,0,"['English', 'Finnish', 'Polish', 'Swedish']",True,True,False,3752,1259,0,0,292,150,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,In-App Purchases","Adventure,Free to Play,Indie,Massively Multiplayer","['Free to Play', 'Massively Multiplayer', 'Sandbox']",Kukouri Mobile Entertainment,Kukouri Mobile Entertainment
1853270,Army To Army,2022-01-04,0 - 20000,0,24.99,0,['English'],True,False,False,10,4,0,0,0,0,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Remote Play Together","Action,Casual,Indie,Simulation,Strategy","['Auto Battler', 'Battle Royale', 'Puzzle']",Piece Of Voxel,Piece Of Voxel
2014610,Crazy Traffic Racer,2022-07-19,0 - 20000,0,1.99,0,"['English', 'Russian']",True,False,False,3,0,28,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie,Racing,Sports","['Racing', 'Casual', 'Action']",LiluGames,LiluGames
1197500,Groove Runner,2019-12-09,0 - 20000,0,4.99,0,['English'],True,False,False,2,1,0,0,0,0,Single-player,"Casual,Indie,Early Access","['Indie', 'Casual', 'Early Access']",Milgamsoft,Milgamsoft
387290,Ori and the Blind Forest: Definitive Edition,2016-04-27,2000000 - 5000000,0,4.99,2,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Portuguese - Brazil']",True,False,False,51300,2237,57,47090,558,365,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV",Action,"['Atmospheric', 'Great Soundtrack', 'Metroidvania']",Moon Studios GmbH,Xbox Game Studios
873560,Jack N' Jill DX,2018-09-28,0 - 20000,0,0.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Russian']",True,False,False,81,6,11,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Casual,Indie","['Indie', 'Casual', 'Action']","Rohan Narang,Ratalaika Games S.L.",Ratalaika Games S.L.
1070150,SLAYERS FOR HIRE,2020-03-20,0 - 20000,0,0.0,1,['English'],True,False,False,112,6,0,0,161,161,"Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Partial Controller Support,Remote Play Together","Action,Indie,Early Access","['Action', 'Indie', 'Early Access']",Meta Games,Meta Games
1523220,Overpower,2021-07-14,0 - 20000,0,6.99,0,"['English', 'Traditional Chinese']",True,False,False,3,2,0,0,0,0,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together","Adventure,Indie","['Adventure', 'Rogue-like', 'Retro']",Playtinite Studio,Playtinite Studio
679660,aMAZE ZER0,2017-07-28,0 - 20000,0,0.99,1,['English'],True,False,False,197,37,192,160,16,16,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie","['Casual', 'Indie', 'Puzzle']",Blender Games,Blender Games
382480,Super Dungeon Run,2015-07-17,0 - 20000,0,4.99,0,"['English', 'French', 'Portuguese']",True,True,True,84,50,0,0,130,130,"Single-player,Steam Cloud","Action,Adventure,Indie,RPG,Early Access","['Indie', 'Adventure', 'Action']",Proper Games,Proper Games
1522350,Zombie Drift,2021-01-27,0 - 20000,0,0.99,0,['English'],True,False,False,0,1,0,0,0,0,Single-player,"Action,Casual,Indie,Racing","['Action', 'Casual', 'Racing']",indiegames3000,indiegames3000
805770,我的赛车生涯/My Racing Career,2018-03-17,0 - 20000,0,10.99,0,"['Simplified Chinese', 'English']",True,False,False,2,0,0,0,0,0,Single-player,"Adventure,Casual,Indie,RPG,Strategy,Early Access","['Strategy', 'Adventure', 'RPG']",YZXJJ,YZXJJ
1688200,War Of Gold,2021-08-22,0 - 20000,0,5.99,0,['English'],True,False,False,15,7,14,0,0,0,"Single-player,Steam Achievements","Action,Casual,Indie","['Casual', 'Action', '3D Fighter']","Tero Lunkka,Valkeala Software","Tero Lunkka,Valkeala Software"
820070,Cube Universe,2018-04-24,0 - 20000,0,0.0,0,"['English', 'German']",True,False,False,8,4,0,0,0,0,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op","Indie,RPG,Early Access","['Indie', 'Early Access', 'RPG']",Beosar,Beosar
1963600,Eyes of Darkness,2022-05-31,0 - 20000,0,9.99,0,['English'],True,False,False,1,0,0,0,0,0,"Single-player,Partial Controller Support",Adventure,"['Psychological Horror', 'Choose Your Own Adventure', 'Story Rich']",Gianluca Marotta,Gianluca Marotta
1767760,Tomb Keeper Mansion Deluxe Pinball,2021-11-15,20000 - 50000,0,4.99,0,['English'],True,False,False,5,0,13,0,0,0,"Single-player,Steam Achievements,Full controller support,Steam Leaderboards","Action,Casual","['Casual', 'Pinball', 'Arcade']",Pinblend Studios,Pinblend Studios
1894760,SnakeGame,2022-02-24,50000 - 100000,0,24.99,0,['English'],True,False,False,17,3,9,0,0,0,"Single-player,Steam Achievements",Casual,"['2D', 'Singleplayer', 'Casual']",galesoozka,galesoozka
532920,The Artifact,2017-06-02,20000 - 50000,0,7.99,0,['English'],True,False,False,127,66,7,133,251,301,"Single-player,Steam Achievements,Steam Trading Cards",Indie,"['Indie', 'Adventure', 'Puzzle']","Colin Wren,Sean Scaplehorn,Wayne Jackson,Jason Mallett","Enigma Games LTD,KPL"
722330,The Painter's Playground,2018-02-08,0 - 20000,0,9.99,1,['English'],True,False,False,61,1,96,0,0,0,"Single-player,Steam Achievements,Captions available,Steam Cloud","Casual,Indie,Simulation","['Casual', 'Indie', 'Simulation']",Next Zen Mechanics Limited,Next Zen Mechanics Limited
1949380,Capture Creatures,2022-04-15,0 - 20000,0,4.99,0,['English'],True,True,True,3,1,42,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Casual,Indie,RPG,Strategy","['Card Battler', 'Turn-Based Tactics', 'Creature Collector']",Joshua Eye,Joshua Eye
1812440,Polygon Hunter,2021-12-07,0 - 20000,0,9.99,0,['English'],True,False,False,2,1,0,0,0,0,"Single-player,Full controller support","Action,Casual,Indie","['Third-Person Shooter', 'PvE', 'Shooter']",Daniel Ocheda,Welcome Back Entertainment LLC
1118070,1976 - Back to midway,2020-12-10,0 - 20000,0,14.99,0,"['English', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'French', 'Italian', 'German', 'Traditional Chinese', 'Portuguese - Brazil', 'Russian']",True,False,False,106,10,21,105,49,49,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie,Simulation","['Action', 'Simulation', 'Casual']",Ivanovich Games,Ivanovich Games
41700,S.T.A.L.K.E.R.: Call of Pripyat,2010-02-11,1000000 - 2000000,0,19.99,0,"['German', 'English', 'French', 'Italian', 'Russian', 'Spanish - Spain', 'Ukrainian', 'Polish']",True,False,False,21569,1106,0,17465,1069,496,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Steam Cloud","Action,RPG","['Atmospheric', 'Open World', 'Post-apocalyptic']",GSC Game World,GSC Game World
950260,Divenia,2019-09-03,0 - 20000,0,0.0,0,['English'],True,False,False,2,3,0,0,0,0,"Single-player,Full controller support","Action,Adventure,Indie","['Action', 'Indie', 'Adventure']",UnChild Games,UnChild Games
1180610,Npc Problems: Vertex Coloring,2019-11-18,0 - 20000,0,0.99,0,['English'],True,False,False,35,1,14,0,0,0,"Single-player,Steam Achievements","Casual,Indie","['Casual', 'Indie', 'Puzzle']",Fractal Projects,Fractal Projects
1827960,Saint Maribel,2022-03-23,0 - 20000,0,19.99,0,"['English', 'Simplified Chinese', 'Japanese']",True,False,False,5,2,9,0,0,0,"Single-player,Full controller support","Action,RPG","['Metroidvania', 'Action RPG', 'Action']",azucat,azucat
1152810,Love with Kadyrov,2020-03-11,0 - 20000,0,0.5,1,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Japanese', 'Ukrainian']",True,False,False,114,11,12,0,0,0,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie","['Indie', 'Casual', 'Sexual Content']",Taxincrease,Analog Chechen Dudes
1058220,Emoji TD,2019-05-01,0 - 20000,0,4.99,0,['English'],True,True,True,7,0,0,0,0,0,"Single-player,Steam Cloud","Casual,Strategy","['Casual', 'Strategy']",Kyle Rodgers,Kyle Rodgers
818950,Space Slingshot VR,2018-04-03,0 - 20000,0,7.99,0,"['English', 'Simplified Chinese']",True,False,False,13,3,0,0,0,0,Single-player,"Casual,Indie,Strategy","['Strategy', 'Indie', 'Casual']",Curious Studio,Curious Studio
638160,Moero Chronicle,2017-08-16,50000 - 100000,16,9.99,1,"['English', 'Japanese', 'Traditional Chinese']",True,False,False,394,172,42,454,306,571,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,RPG","['RPG', 'Anime', 'JRPG']","COMPILE HEART,IDEA FACTORY",Idea Factory International
207320,Ys: The Oath in Felghana,2012-03-19,100000 - 200000,0,14.99,0,['English'],True,False,False,1421,90,33,1347,669,758,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,Adventure,RPG","['Action', 'Great Soundtrack', 'RPG']",Nihon Falcom,XSEED Games
1341310,Space Pioneer,2021-08-25,0 - 20000,0,9.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Polish']",True,False,False,4,0,0,0,0,0,"Single-player,Full controller support",Action,"['Action', 'FPS', 'Shooter']",Vivid Games S.A.,"Plug In Digital,Vivid Games S.A."
468110,Rescuties! VR,2016-10-19,0 - 20000,0,0.99,0,['English'],True,False,False,23,0,18,0,0,0,"Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Casual,Indie","['Casual', 'Action', 'Indie']","mode of expression, LLC","mode of expression, LLC"
611750,Welcome to Hanwell,2017-10-20,0 - 20000,0,14.99,0,['English'],True,False,False,136,128,13,247,245,245,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,Adventure,Casual,Indie","['Indie', 'Adventure', 'Action']",Steel Arts,Steel Arts
246420,Kingdom Rush  - Tower Defense,2014-01-06,500000 - 1000000,0,9.99,0,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Russian', 'Spanish - Latin America', 'Traditional Chinese']",True,True,True,9511,288,74,7857,1476,1097,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",Strategy,"['Tower Defense', 'Strategy', 'Singleplayer']",Ironhide Game Studio,Ironhide Game Studio
840710,Trivia Vault: Tennis Trivia,2018-04-19,0 - 20000,0,9.99,0,['English'],True,False,False,19,8,5000,0,0,0,"Single-player,Steam Achievements","Action,Casual,Simulation","['Tennis', 'Casual', 'Simulation']",Ripknot Systems,Ripknot Systems
367020,No One But You,2016-01-19,0 - 20000,0,0.0,0,['English'],True,True,True,138,31,18,144,0,0,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Simulation","['Simulation', 'Anime', 'Indie']",Unwonted Studios,Unwonted Studios
